ticker,entry_date,exit_date,ret_pct,r,score,rs,gate_ok
ADANIENSOL,2017-12-26,2018-01-22,-5.22,-0.23,73.9,99.0,True
ADANIENSOL,2018-01-11,2018-02-02,-10.61,-1.03,81.1,99.0,True
ADANIENSOL,2018-01-18,2018-01-29,-16.09,-1.02,82.9,99.0,True
ADANIENSOL,2019-01-11,2019-02-07,-0.81,-0.08,62.6,63.8,True
ADANIENSOL,2019-01-14,2019-02-08,-4.37,-0.36,63.7,62.9,False
ADANIENSOL,2019-01-17,2019-01-24,-10.48,-1.03,61.6,73.0,True
ADANIENSOL,2019-02-19,2019-02-26,-10.03,-1.03,68.6,72.2,False
ADANIENSOL,2019-03-13,2019-04-10,2.61,0.29,63.8,67.1,True
ADANIENSOL,2019-03-18,2019-04-15,-5.26,-0.4,64.4,81.4,True
ADANIENSOL,2019-04-10,2019-05-09,-8.89,-1.03,63.4,74.9,True
ADANIENSOL,2019-04-15,2019-05-08,-8.32,-1.04,66.8,77.4,True
ADANIENSOL,2019-04-18,2019-04-30,-8.02,-1.04,72.4,80.7,True
ADANIENSOL,2019-05-21,2019-06-18,1.57,0.14,69.6,86.5,True
ADANIENSOL,2019-06-14,2019-06-19,-9.82,-1.03,70.1,96.5,True
ADANIENSOL,2019-07-03,2019-07-18,-10.6,-1.03,69.1,90.8,True
ADANIENSOL,2019-08-20,2019-09-18,0.36,0.04,60.5,91.6,False
ADANIENSOL,2019-08-22,2019-09-20,1.03,0.11,65.0,92.5,False
ADANIENSOL,2019-09-24,2019-10-24,17.9,1.97,62.4,76.9,True
ADANIENSOL,2019-10-16,2019-11-05,19.95,1.97,67.0,88.4,True
ADANIENSOL,2019-11-27,2019-12-02,19.57,1.97,74.7,90.8,True
ADANIENSOL,2019-12-02,2019-12-30,5.13,0.29,69.3,85.9,True
ADANIENSOL,2019-12-03,2019-12-31,0.18,0.01,67.7,86.7,True
ADANIENSOL,2020-01-03,2020-01-06,-8.83,-1.04,84.5,95.7,True
ADANIENSOL,2020-01-17,2020-02-12,0.36,0.04,82.3,94.9,True
ADANIENSOL,2020-02-01,2020-02-18,-7.91,-1.04,86.4,85.9,True
ADANIENSOL,2020-02-06,2020-02-17,-8.19,-1.04,79.3,89.2,True
ADANIENSOL,2020-02-12,2020-02-17,-8.21,-1.04,79.6,88.4,True
ADANIENSOL,2020-12-24,2021-01-21,6.29,0.5,69.6,70.6,True
ADANIENSOL,2021-01-05,2021-01-18,-9.71,-1.03,70.0,56.0,True
ADANIENSOL,2021-01-21,2021-02-11,28.58,1.98,77.1,67.4,True
ADANIENSOL,2021-01-22,2021-02-15,34.69,1.98,77.2,73.8,True
ADANIENSOL,2021-03-15,2021-04-05,28.55,1.98,76.7,94.9,True
ADANIENSOL,2021-03-23,2021-04-05,26.86,1.98,83.5,94.9,True
ADANIENSOL,2021-03-24,2021-04-26,24.21,1.32,80.8,94.1,True
ADANIENSOL,2021-03-25,2021-04-27,20.16,1.02,81.4,94.9,True
ADANIENSOL,2021-04-16,2021-05-14,27.75,1.98,76.0,95.0,True
ADANIENSOL,2021-04-19,2021-05-12,27.47,1.98,74.8,95.0,True
ADANIENSOL,2021-04-20,2021-05-19,22.4,1.22,75.8,95.8,True
ADANIENSOL,2021-05-04,2021-05-19,21.09,1.97,84.6,97.4,True
ADANIENSOL,2021-05-07,2021-05-24,26.97,1.98,80.7,97.4,True
ADANIENSOL,2021-05-10,2021-05-25,32.18,1.98,78.5,97.4,True
ADANIENSOL,2021-08-23,2021-09-01,42.1,1.99,68.3,97.4,True
ADANIENSOL,2021-08-24,2021-09-14,52.49,1.99,69.0,97.4,True
ADANIENSOL,2021-10-06,2021-11-03,-0.81,-0.05,78.9,99.0,True
ADANIENSOL,2021-10-07,2021-11-04,2.65,0.15,78.3,99.0,True
ADANIENSOL,2021-10-19,2021-11-16,8.73,0.88,77.7,98.2,True
ADANIENSOL,2021-10-22,2021-11-22,8.49,0.81,79.6,99.0,True
ADANIENSOL,2021-10-25,2021-11-23,2.71,0.22,78.3,98.2,True
ADANIENSOL,2021-10-26,2021-11-24,2.49,0.18,78.8,99.0,True
ADANIENSOL,2021-11-04,2021-12-03,1.07,0.1,80.4,99.0,True
ADANIENSOL,2021-11-24,2021-12-20,-11.46,-1.03,77.5,99.0,True
ADANIENSOL,2021-11-26,2021-12-01,-11.42,-1.03,79.8,99.0,True
ADANIENSOL,2022-01-12,2022-02-09,4.48,0.44,71.7,97.4,True
ADANIENSOL,2022-01-13,2022-02-10,-1.21,-0.08,69.7,97.4,True
ADANIENSOL,2022-01-14,2022-02-11,2.3,0.15,69.1,98.2,True
ADANIENSOL,2022-02-11,2022-02-15,-10.5,-1.03,80.1,97.4,True
ADANIENSOL,2022-02-18,2022-03-04,21.65,1.97,75.8,96.6,True
ADANIENSOL,2022-02-24,2022-03-04,22.63,1.97,70.7,96.6,True
ADANIENSOL,2022-03-02,2022-03-30,17.89,1.16,74.7,96.6,False
ADANIENSOL,2022-03-03,2022-03-31,1.44,0.09,72.5,97.4,False
ADANIENSOL,2022-03-04,2022-04-01,0.12,0.01,72.4,97.4,False
ADANIENSOL,2022-04-04,2022-04-12,19.96,1.97,75.1,97.4,True
ADANIENSOL,2022-04-05,2022-04-12,19.18,1.97,77.1,97.4,True
ADANIENSOL,2022-04-27,2022-05-10,-13.0,-1.02,71.9,95.1,False
ADANIENSOL,2022-08-25,2022-09-22,5.4,0.51,84.0,98.2,True
ADANIENSOL,2022-08-30,2022-09-27,-4.88,-0.3,83.7,98.2,True
ADANIENSOL,2022-09-01,2022-09-28,-10.17,-0.74,83.5,98.2,True
ADANIENSOL,2023-12-28,2024-01-24,-0.62,-0.05,30.1,0.8,True
ADANIENSOL,2024-01-04,2024-02-01,-11.62,-0.65,36.3,0.8,True
ADANIENSOL,2024-01-23,2024-02-06,-11.1,-1.03,38.0,0.8,True
ADANIENSOL,2024-02-26,2024-03-13,-8.6,-1.04,47.9,12.8,True
ADANIENSOL,2024-02-27,2024-03-12,-12.2,-1.03,50.1,25.5,True
ADANIENSOL,2024-04-02,2024-05-02,-4.68,-0.42,36.8,3.8,True
ADANIENSOL,2024-04-29,2024-05-09,-7.72,-1.04,47.9,6.0,True
ADANIENSOL,2024-05-21,2024-06-03,13.42,1.96,43.5,21.6,True
ADANIENSOL,2024-05-22,2024-06-03,13.96,1.96,49.0,28.3,True
ADANIENSOL,2024-05-24,2024-06-04,-8.82,-1.04,49.9,35.7,True
ADANIENSOL,2024-07-25,2024-08-01,13.2,1.96,44.2,31.0,True
ADANIENSOL,2024-07-26,2024-08-01,17.73,1.97,45.6,33.2,True
ADANIENSOL,2025-10-30,2025-11-27,1.83,0.3,57.6,33.2,True
ADANIENSOL,2025-11-03,2025-12-01,0.92,0.12,57.9,43.4,True
ADANIENSOL,2025-11-12,2025-12-09,-3.82,-0.6,55.0,37.3,True
ADANIENSOL,2025-11-13,2025-12-10,-2.67,-0.41,53.5,35.2,True
ADANIENSOL,2025-11-27,2025-12-24,0.07,0.01,74.0,83.2,True
ADANIENSOL,2025-12-01,2025-12-29,1.83,0.32,78.9,93.3,True
ADANIENSOL,2025-12-15,2026-01-12,-7.62,-1.04,77.3,79.1,True
ADANIENSOL,2025-12-16,2026-01-12,-7.17,-1.04,72.1,81.9,True
ADANIENSOL,2025-12-23,2026-01-09,-5.61,-1.06,67.3,74.1,True
ADANIENSOL,2025-12-29,2026-01-09,-5.65,-1.06,70.3,79.1,True
ADANIENSOL,2026-02-04,2026-03-04,-0.84,-0.06,56.9,66.2,True
ADANIENSOL,2026-02-05,2026-03-05,-1.79,-0.12,50.5,67.7,True
ADANIENSOL,2026-02-06,2026-03-06,-3.31,-0.19,51.4,72.6,True
ADANIENSOL,2026-02-09,2026-03-09,-5.51,-0.29,52.8,76.2,True
ADANIENSOL,2026-03-11,2026-04-02,-8.22,-1.04,71.8,81.9,False
ADANIENSOL,2026-03-19,2026-04-02,-8.78,-1.04,63.9,75.5,False
ADANIENSOL,2026-04-07,2026-04-13,19.03,1.97,61.2,74.1,False
ADANIENSOL,2026-04-09,2026-04-27,33.49,1.98,60.0,69.8,False
ADANIENSOL,2026-04-13,2026-05-12,19.38,1.11,60.7,74.8,False
ADANIENSOL,2026-04-15,2026-05-13,4.96,0.26,59.3,76.9,False
ADANIENSOL,2026-05-26,2026-06-23,9.82,0.97,74.3,89.7,False
ADANIENSOL,2026-05-27,2026-06-24,0.64,0.05,76.4,91.9,False
ADANIENSOL,2026-05-29,2026-06-25,-3.39,-0.22,76.0,94.0,False
ADANIENSOL,2026-06-19,2026-07-17,10.81,1.25,81.0,94.0,False
ADANIENSOL,2026-07-02,2026-07-21,15.46,1.96,85.9,96.2,False
ADANIENSOL,2026-07-03,2026-07-30,6.47,0.82,84.9,96.2,False
ADANIENSOL,2026-07-07,2026-08-03,0.71,0.06,85.7,96.2,False
ADANIENSOL,2026-07-08,2026-08-04,0.33,0.03,84.1,96.9,False
ADANIENT,2007-10-23,2007-11-19,21.71,1.09,68.7,99.0,True
ADANIENT,2007-10-24,2007-11-20,11.9,0.43,69.4,99.0,True
ADANIENT,2007-10-25,2007-11-21,11.79,0.42,69.7,99.0,True
ADANIENT,2007-10-29,2007-11-23,-5.72,-0.16,66.1,99.0,True
ADANIENT,2007-11-14,2007-12-11,-2.14,-0.18,80.3,97.7,True
ADANIENT,2007-11-15,2007-12-12,-7.08,-0.52,82.0,99.0,True
ADANIENT,2007-11-20,2007-12-17,5.35,0.43,81.0,99.0,True
ADANIENT,2007-11-26,2007-12-03,-11.33,-1.03,90.2,97.7,True
ADANIENT,2007-11-27,2007-12-03,-11.25,-1.03,83.1,97.7,True
ADANIENT,2007-12-12,2007-12-26,20.49,1.97,93.3,97.7,True
ADANIENT,2007-12-13,2007-12-31,25.97,1.98,86.3,96.5,True
ADANIENT,2007-12-14,2008-01-03,37.56,1.98,83.6,96.5,True
ADANIENT,2008-01-16,2008-01-23,-13.53,-1.02,81.7,97.7,True
ADANIENT,2008-05-16,2008-06-03,-11.78,-1.03,71.1,97.8,False
ADANIENT,2008-05-20,2008-06-03,-10.71,-1.03,67.6,97.8,False
ADANIENT,2008-05-21,2008-06-02,-11.08,-1.03,73.6,97.8,False
ADANIENT,2008-06-16,2008-06-25,-25.3,-1.01,64.5,99.0,False
ADANIENT,2008-06-17,2008-06-25,-23.14,-1.01,62.9,99.0,False
ADANIENT,2009-06-25,2009-07-22,12.16,0.88,58.4,46.8,True
ADANIENT,2009-06-26,2009-07-23,7.31,0.41,61.2,55.5,True
ADANIENT,2009-06-29,2009-07-24,5.58,0.29,67.2,52.2,True
ADANIENT,2009-06-30,2009-07-27,1.45,0.06,64.5,50.0,True
ADANIENT,2009-07-16,2009-08-12,-10.41,-0.55,65.5,59.2,True
ADANIENT,2009-07-21,2009-08-11,-20.98,-1.01,64.2,62.4,True
ADANIENT,2009-10-20,2009-11-09,19.65,1.97,62.0,38.3,True
ADANIENT,2009-11-05,2009-11-09,22.63,1.97,65.0,85.2,True
ADANIENT,2009-11-06,2009-12-03,2.76,0.17,65.9,84.1,True
ADANIENT,2009-12-07,2010-01-06,16.65,1.96,69.0,53.2,True
ADANIENT,2009-12-24,2009-12-30,-7.02,-1.04,75.9,72.4,True
ADANIENT,2009-12-29,2009-12-30,-6.86,-1.05,76.0,73.5,True
ADANIENT,2010-01-05,2010-02-02,1.69,0.11,75.0,77.7,True
ADANIENT,2010-01-06,2010-02-03,1.21,0.07,75.9,77.7,True
ADANIENT,2010-01-07,2010-02-04,-7.89,-0.3,74.6,78.8,True
ADANIENT,2010-02-04,2010-03-02,-11.76,-1.03,69.9,83.0,True
ADANIENT,2010-02-09,2010-03-02,-10.31,-1.03,74.6,79.8,True
ADANIENT,2010-02-17,2010-03-02,-9.56,-1.03,68.5,84.1,True
ADANIENT,2010-03-04,2010-04-01,-5.33,-0.32,73.5,85.2,True
ADANIENT,2010-04-06,2010-04-23,15.3,1.96,77.7,88.4,True
ADANIENT,2010-04-20,2010-04-23,12.62,1.95,75.1,88.4,True
ADANIENT,2010-04-21,2010-05-18,10.66,1.05,75.1,87.3,True
ADANIENT,2010-04-22,2010-05-19,5.92,0.44,74.4,85.2,True
ADANIENT,2010-04-23,2010-05-20,1.6,0.09,71.4,87.3,True
ADANIENT,2010-04-26,2010-05-21,2.55,0.16,70.1,87.3,True
ADANIENT,2010-05-11,2010-05-27,-12.47,-1.02,71.7,83.2,True
ADANIENT,2010-05-21,2010-05-27,-8.2,-1.04,80.4,90.6,False
ADANIENT,2010-09-01,2010-09-29,1.62,0.21,68.5,78.2,True
ADANIENT,2010-09-02,2010-09-30,-0.67,-0.07,68.2,80.2,True
ADANIENT,2010-09-07,2010-10-05,4.7,0.59,68.4,78.2,True
ADANIENT,2010-10-05,2010-11-01,3.01,0.42,78.0,86.5,True
ADANIENT,2010-10-08,2010-11-04,7.7,1.02,83.2,88.7,True
ADANIENT,2010-10-12,2010-11-08,7.73,0.94,76.9,91.8,True
ADANIENT,2010-10-22,2010-11-02,13.8,1.96,77.7,90.8,True
ADANIENT,2010-11-01,2010-11-26,-8.31,-1.04,74.4,85.6,True
ADANIENT,2010-11-02,2010-11-26,-12.42,-1.02,72.6,86.6,True
ADANIENT,2010-11-03,2010-11-26,-14.12,-1.02,71.9,89.7,True
ADANIENT,2011-02-17,2011-02-25,-10.6,-1.03,41.6,52.5,False
ADANIENT,2011-04-01,2011-05-03,-5.24,-0.48,58.3,80.8,True
ADANIENT,2011-04-21,2011-05-04,-6.39,-1.05,47.9,47.0,True
ADANIENT,2011-06-10,2011-07-07,6.74,0.77,53.4,61.6,False
ADANIENT,2011-06-14,2011-07-11,5.97,0.55,58.0,73.0,False
ADANIENT,2011-06-15,2011-07-12,5.63,0.52,56.0,74.0,False
ADANIENT,2011-07-08,2011-07-29,-7.42,-1.04,64.3,79.2,False
ADANIENT,2013-05-16,2013-06-03,-9.35,-1.03,32.0,9.6,True
ADANIENT,2013-05-17,2013-06-03,-9.12,-1.03,32.3,10.6,True
ADANIENT,2013-05-20,2013-05-31,-12.35,-1.02,32.3,14.4,True
ADANIENT,2013-05-21,2013-05-31,-13.99,-1.02,40.9,24.0,True
ADANIENT,2013-05-28,2013-06-11,-10.4,-1.03,33.7,13.5,True
ADANIENT,2013-12-17,2014-01-13,-11.17,-1.03,60.3,50.0,True
ADANIENT,2013-12-24,2014-01-03,-10.38,-1.03,57.1,44.2,True
ADANIENT,2014-01-02,2014-01-08,-9.41,-1.03,59.7,46.1,True
ADANIENT,2014-01-24,2014-01-31,-9.46,-1.03,63.7,50.5,True
ADANIENT,2014-01-30,2014-02-10,-10.51,-1.03,58.0,52.4,True
ADANIENT,2014-02-21,2014-03-11,31.35,1.98,64.7,73.3,True
ADANIENT,2014-05-12,2014-05-16,21.18,1.97,83.9,95.2,True
ADANIENT,2014-05-14,2014-06-10,4.89,0.35,83.9,96.1,True
ADANIENT,2014-05-15,2014-06-11,-1.51,-0.09,80.9,97.1,True
ADANIENT,2014-05-19,2014-06-13,-11.02,-0.48,76.9,97.1,True
ADANIENT,2014-06-09,2014-06-20,-11.91,-1.03,79.4,96.1,True
ADANIENT,2014-07-03,2014-07-09,-14.23,-1.02,86.8,95.2,True
ADANIENT,2014-08-08,2014-09-08,10.95,1.14,77.4,94.2,True
ADANIENT,2014-08-12,2014-09-10,3.48,0.28,78.7,95.2,True
ADANIENT,2014-09-19,2014-09-24,-7.09,-1.04,88.6,97.1,True
ADANIENT,2014-11-03,2014-11-26,-6.75,-1.05,77.6,95.2,True
ADANIENT,2014-12-31,2015-01-23,19.01,1.97,55.9,64.7,True
ADANIENT,2015-01-01,2015-01-29,20.64,1.97,54.0,68.5,True
ADANIENT,2015-01-02,2015-01-30,22.78,1.97,51.8,71.4,True
ADANIENT,2015-04-15,2015-05-13,2.29,0.31,72.5,81.9,True
ADANIENT,2015-04-30,2015-05-18,14.06,1.96,68.9,69.5,False
ADANIENT,2015-05-05,2015-05-07,-10.96,-1.03,68.1,68.5,True
ADANIENT,2015-05-06,2015-05-07,-10.85,-1.03,67.1,68.5,True
ADANIENT,2015-05-11,2015-06-02,-9.72,-1.03,65.4,68.5,False
ADANIENT,2015-05-12,2015-06-02,-11.64,-1.03,65.4,72.3,True
ADANIENT,2015-05-14,2015-06-02,-12.48,-1.02,70.5,76.2,False
ADANIENT,2015-05-15,2015-06-01,-12.29,-1.03,69.6,75.2,False
ADANIENT,2015-08-06,2015-08-24,-17.94,-1.02,47.4,65.7,True
ADANIENT,2016-07-21,2016-08-01,-8.76,-1.04,46.7,28.6,True
ADANIENT,2016-07-27,2016-08-01,-8.69,-1.04,53.8,33.3,True
ADANIENT,2017-01-02,2017-01-30,17.82,1.42,43.8,31.8,False
ADANIENT,2017-01-05,2017-02-02,22.49,1.97,38.2,24.3,False
ADANIENT,2017-01-25,2017-01-27,13.11,1.96,49.1,35.5,True
ADANIENT,2017-01-30,2017-02-27,5.03,0.29,58.2,56.0,True
ADANIENT,2017-03-07,2017-04-05,17.64,1.97,66.4,71.9,True
ADANIENT,2017-03-08,2017-04-05,17.34,1.97,68.4,72.8,True
ADANIENT,2017-03-15,2017-04-05,17.26,1.97,71.1,77.5,True
ADANIENT,2017-03-16,2017-04-11,20.55,1.97,74.6,81.3,True
ADANIENT,2017-03-17,2017-04-17,10.86,0.96,72.1,81.3,True
ADANIENT,2017-06-07,2017-07-05,2.19,0.16,71.4,83.1,True
ADANIENT,2017-06-08,2017-07-06,2.75,0.22,71.7,85.9,True
ADANIENT,2017-06-12,2017-07-10,2.36,0.19,66.4,84.1,True
ADANIENT,2017-06-29,2017-07-26,3.03,0.33,79.1,85.9,True
ADANIENT,2017-07-04,2017-07-31,1.31,0.13,78.7,86.9,True
ADANIENT,2017-07-13,2017-08-09,-7.94,-1.04,85.4,86.9,True
ADANIENT,2017-08-02,2017-08-09,-6.46,-1.05,88.1,90.7,True
ADANIENT,2017-08-03,2017-08-09,-6.37,-1.05,87.8,88.8,True
ADANIENT,2017-08-08,2017-08-09,-6.44,-1.05,89.2,91.6,True
ADANIENT,2017-09-01,2017-09-28,-13.82,-0.7,70.4,94.4,True
ADANIENT,2017-09-04,2017-09-27,-17.0,-1.02,68.7,94.4,True
ADANIENT,2017-10-19,2017-11-06,16.57,1.96,69.2,96.2,True
ADANIENT,2017-10-23,2017-11-06,17.19,1.97,63.9,96.2,True
ADANIENT,2017-11-20,2017-12-04,-12.52,-1.02,69.0,98.1,True
ADANIENT,2017-11-21,2017-12-04,-14.72,-1.02,69.2,98.1,True
ADANIENT,2017-12-11,2018-01-08,29.15,1.98,71.8,95.3,True
ADANIENT,2017-12-12,2018-01-05,20.62,1.97,71.1,95.3,True
ADANIENT,2017-12-18,2018-01-03,21.0,1.97,75.1,96.2,True
ADANIENT,2017-12-19,2018-01-16,23.97,1.72,70.7,95.3,True
ADANIENT,2018-02-09,2018-03-07,-12.5,-1.02,74.4,97.2,True
ADANIENT,2018-02-12,2018-03-07,-15.11,-1.02,74.2,97.2,True
ADANIENT,2018-02-14,2018-03-07,-17.94,-1.02,74.4,97.2,True
ADANIENT,2018-02-15,2018-03-06,-13.26,-1.02,74.8,97.2,True
ADANIENT,2018-07-18,2018-07-25,37.08,1.98,43.6,63.6,True
ADANIENT,2018-09-07,2018-09-21,-19.95,-1.02,70.6,97.2,True
ADANIENT,2018-09-17,2018-09-25,-13.99,-1.02,67.3,97.2,True
ADANIENT,2018-10-11,2018-11-09,19.63,1.11,62.6,97.3,False
ADANIENT,2018-10-15,2018-11-13,8.71,0.45,62.4,98.1,False
ADANIENT,2018-10-16,2018-11-14,6.89,0.41,63.4,98.1,False
ADANIENT,2018-10-17,2018-11-15,0.73,0.04,63.9,99.0,False
ADANIENT,2018-10-19,2018-11-16,2.54,0.16,64.8,99.0,False
ADANIENT,2018-11-30,2018-12-06,-10.47,-1.03,84.2,99.0,True
ADANIENT,2018-12-20,2019-01-17,-7.2,-0.72,75.9,99.0,True
ADANIENT,2019-04-01,2019-04-23,-10.94,-1.03,68.9,97.3,True
ADANIENT,2019-04-02,2019-04-23,-13.47,-1.02,65.3,97.3,True
ADANIENT,2019-05-21,2019-06-18,-5.05,-0.18,55.8,97.3,True
ADANIENT,2019-05-24,2019-06-21,-9.75,-0.33,57.0,98.2,True
ADANIENT,2019-06-27,2019-07-09,-11.1,-1.03,64.6,97.3,True
ADANIENT,2019-11-21,2019-12-18,2.07,0.26,72.1,70.4,True
ADANIENT,2019-11-26,2019-12-23,1.1,0.12,77.4,79.4,True
ADANIENT,2019-12-05,2020-01-02,-2.65,-0.32,76.0,77.7,True
ADANIENT,2019-12-13,2020-01-10,-1.49,-0.2,78.5,74.5,True
ADANIENT,2019-12-23,2020-01-06,-7.21,-1.04,88.0,85.1,True
ADANIENT,2020-01-03,2020-01-08,-6.75,-1.05,85.7,81.8,True
ADANIENT,2020-01-13,2020-02-06,12.4,1.47,79.8,76.9,True
ADANIENT,2020-01-14,2020-02-07,10.45,1.08,80.8,81.0,True
ADANIENT,2020-01-16,2020-02-11,12.33,1.54,79.0,82.6,True
ADANIENT,2020-01-17,2020-02-10,13.01,1.95,81.6,82.6,True
ADANIENT,2020-02-05,2020-03-04,-0.59,-0.08,80.7,88.4,True
ADANIENT,2020-02-06,2020-03-05,-6.05,-0.6,84.8,91.6,True
ADANIENT,2020-02-11,2020-02-28,-10.58,-1.03,80.6,90.0,True
ADANIENT,2020-02-12,2020-02-28,-10.61,-1.03,80.0,91.6,True
ADANIENT,2020-09-29,2020-10-27,2.4,0.15,71.1,95.8,True
ADANIENT,2020-10-05,2020-10-30,5.98,0.46,72.5,95.8,True
ADANIENT,2020-10-06,2020-11-02,2.64,0.17,75.5,95.8,True
ADANIENT,2020-10-26,2020-11-17,19.33,1.97,81.3,93.3,True
ADANIENT,2020-10-29,2020-11-17,19.03,1.97,80.7,90.1,True
ADANIENT,2020-10-30,2020-11-17,18.75,1.97,82.3,89.3,True
ADANIENT,2020-11-02,2020-11-27,17.95,1.53,84.6,91.7,True
ADANIENT,2020-11-04,2020-11-24,20.82,1.97,79.8,91.7,True
ADANIENT,2020-11-05,2020-12-02,24.28,1.98,83.0,90.9,True
ADANIENT,2020-12-24,2021-01-21,18.28,1.41,84.1,94.9,True
ADANIENT,2020-12-28,2021-01-22,12.61,0.87,85.9,95.8,True
ADANIENT,2020-12-29,2021-01-25,7.47,0.42,85.8,95.8,True
ADANIENT,2021-01-04,2021-02-01,3.46,0.28,82.9,95.8,True
ADANIENT,2021-01-05,2021-02-02,9.87,0.79,82.8,95.8,True
ADANIENT,2021-02-02,2021-02-10,18.4,1.97,86.0,95.8,True
ADANIENT,2021-02-03,2021-02-12,26.73,1.98,82.5,95.8,True
ADANIENT,2021-02-05,2021-02-18,34.76,1.98,83.5,95.8,True
ADANIENT,2021-03-23,2021-04-23,15.92,0.94,82.4,97.4,True
ADANIENT,2021-03-24,2021-04-26,8.83,0.4,80.4,97.4,True
ADANIENT,2021-05-04,2021-06-01,2.42,0.17,81.5,98.2,True
ADANIENT,2021-05-27,2021-06-03,18.3,1.97,86.1,98.2,True
ADANIENT,2021-06-02,2021-06-14,-13.29,-1.02,83.1,98.2,True
ADANIENT,2021-06-03,2021-06-14,-18.68,-1.02,81.7,98.2,True
ADANIENT,2021-06-04,2021-06-14,-20.78,-1.01,81.8,98.2,True
ADANIENT,2021-06-07,2021-06-14,-25.95,-1.01,81.8,98.2,True
ADANIENT,2021-06-16,2021-07-13,-5.4,-0.25,82.6,98.2,True
ADANIENT,2021-06-21,2021-07-16,-5.74,-0.27,80.6,98.2,True
ADANIENT,2021-06-22,2021-07-19,-10.86,-0.61,76.4,98.2,True
ADANIENT,2021-08-09,2021-08-23,-10.21,-1.03,87.4,99.0,True
ADANIENT,2021-08-20,2021-09-17,4.23,0.52,90.8,99.0,True
ADANIENT,2021-08-26,2021-09-23,-2.26,-0.25,88.5,99.0,True
ADANIENT,2021-08-30,2021-09-27,-3.72,-0.34,88.4,99.0,True
ADANIENT,2021-08-31,2021-09-28,2.32,0.25,86.3,98.2,True
ADANIENT,2021-09-01,2021-09-20,-11.79,-1.03,85.0,98.2,True
ADANIENT,2021-09-28,2021-10-26,-1.91,-0.16,88.4,97.4,True
ADANIENT,2021-10-05,2021-10-28,-8.32,-1.04,82.6,96.6,True
ADANIENT,2021-10-11,2021-10-28,-8.25,-1.04,79.3,97.4,True
ADANIENT,2021-10-14,2021-10-28,-7.91,-1.04,81.9,97.4,True
ADANIENT,2021-10-28,2021-10-28,-8.39,-1.04,80.1,96.6,True
ADANIENT,2021-11-09,2021-12-07,6.38,0.62,76.2,96.6,True
ADANIENT,2021-11-10,2021-12-08,3.04,0.26,76.9,96.6,True
ADANIENT,2021-11-15,2021-12-13,2.11,0.15,75.8,96.6,True
ADANIENT,2021-12-03,2021-12-20,-8.97,-1.03,75.2,97.4,True
ADANIENT,2021-12-09,2021-12-20,-8.61,-1.04,77.0,97.4,True
ADANIENT,2021-12-13,2021-12-20,-8.33,-1.04,79.5,97.4,True
ADANIENT,2021-12-27,2022-01-21,9.5,1.05,78.5,96.6,True
ADANIENT,2021-12-28,2022-01-24,4.41,0.51,78.9,96.6,True
ADANIENT,2021-12-29,2022-01-25,-5.04,-0.64,78.7,96.6,True
ADANIENT,2022-01-11,2022-02-08,-1.36,-0.22,79.5,96.6,True
ADANIENT,2022-01-12,2022-01-27,-11.54,-1.03,78.4,96.6,True
ADANIENT,2022-02-10,2022-02-14,-7.89,-1.04,78.3,95.9,True
ADANIENT,2022-03-11,2022-04-07,25.67,1.98,68.7,93.5,False
ADANIENT,2022-05-31,2022-06-27,1.04,0.08,75.4,92.0,False
ADANIENT,2022-06-03,2022-06-20,-9.62,-1.03,74.2,89.6,False
ADANIENT,2022-06-15,2022-07-12,6.28,0.68,76.0,85.0,False
ADANIENT,2022-06-30,2022-07-27,15.02,1.85,73.1,88.9,False
ADANIENT,2022-07-05,2022-07-29,15.34,1.96,72.1,89.6,False
ADANIENT,2022-11-02,2022-11-30,8.58,0.98,85.9,97.5,True
ADANIENT,2022-12-07,2022-12-23,-6.42,-1.05,93.6,97.5,True
ADANIENT,2022-12-14,2022-12-22,-5.6,-1.06,88.0,97.5,True
ADANIENT,2022-12-20,2022-12-21,-5.44,-1.06,89.0,97.5,True
ADANIENT,2022-12-21,2022-12-21,-6.4,-1.05,89.8,97.5,True
ADANIENT,2024-01-02,2024-01-30,5.14,0.67,43.8,1.5,True
ADANIENT,2024-01-04,2024-02-01,3.57,0.41,47.6,1.5,True
ADANIENT,2024-01-23,2024-02-20,8.06,1.15,47.2,1.5,True
ADANIENT,2024-01-30,2024-02-26,5.9,0.6,48.1,4.5,True
ADANIENT,2024-02-01,2024-02-28,4.52,0.38,44.7,3.8,True
ADANIENT,2024-02-02,2024-02-29,0.8,0.06,48.7,4.5,True
ADANIENT,2024-03-02,2024-03-12,-6.17,-1.05,79.4,85.5,True
ADANIENT,2024-04-01,2024-04-18,-7.03,-1.04,69.8,57.8,True
ADANIENT,2024-04-02,2024-04-18,-7.51,-1.04,65.7,60.0,True
ADANIENT,2024-05-22,2024-06-03,12.3,1.95,58.5,49.1,True
ADANIENT,2024-06-07,2024-07-05,-1.14,-0.07,40.3,25.3,True
ADANIENT,2024-06-18,2024-07-15,-7.67,-0.78,45.9,27.5,True
ADANIENT,2024-06-19,2024-07-16,-6.46,-0.68,44.2,29.0,True
ADANIENT,2024-08-02,2024-08-30,-5.61,-0.77,48.2,23.6,True
ADANIENT,2024-08-08,2024-09-04,-7.1,-1.04,45.6,27.3,True
ADANIENT,2024-09-25,2024-10-22,-7.82,-1.04,33.9,20.5,True
